n_inc_costs_TOTAL_6mo,n_inc_costs_TOTAL_1yr,n_inc_costs_TOTAL_5yr,n_inc_costs_TOTAL_10yr,n_inc_costs_TOTAL_life,n_inc_costs_HEALTH_SECTOR_6mo,n_inc_costs_HEALTH_SECTOR_1yr,n_inc_costs_HEALTH_SECTOR_5yr,n_inc_costs_HEALTH_SECTOR_10yr,n_inc_costs_HEALTH_SECTOR_life,n_inc_qalys_TOTAL_6mo,n_inc_qalys_TOTAL_1yr,n_inc_qalys_TOTAL_5yr,n_inc_qalys_TOTAL_10yr,n_inc_qalys_TOTAL_life,n_inc_costs_TX_6mo,n_inc_costs_TX_1yr,n_inc_costs_TX_5yr,n_inc_costs_TX_10yr,n_inc_costs_TX_life,n_inc_costs_HRU_6mo,n_inc_costs_HRU_1yr,n_inc_costs_HRU_5yr,n_inc_costs_HRU_10yr,n_inc_costs_HRU_life,n_inc_costs_CRIMINAL_6mo,n_inc_costs_CRIMINAL_1yr,n_inc_costs_CRIMINAL_5yr,n_inc_costs_CRIMINAL_10yr,n_inc_costs_CRIMINAL_life,,BNX-Dominant,BNX-Dominated,BNX-LC-LE,BNX-MC-ME,,BNX-Dominant,BNX-Dominated,BNX-LC-LE,BNX-MC-ME
-2335.466378,-3528.137134,-4134.884353,-4843.183573,-10357.03059,-1304.494523,-2235.947216,-4866.640508,-5583.249626,-5925.70796,-0.000176129,-0.002005592,-0.051199414,-0.117329304,-0.264164488,-1599.406268,-2844.682443,-6613.676937,-7682.713235,-9009.323131,294.8946873,608.6521568,1745.676023,2096.681286,3077.697792,-1030.971855,-1292.189919,731.7561548,740.0660523,-4431.32263,,0,0,1,0,,,,,
723.8674042,1980.16505,7003.605107,6966.327992,4246.213412,-1002.481721,-1605.587205,-3488.440879,-3963.569385,-4175.590126,0.003594809,0.003785021,-0.024239969,-0.064747668,-0.140866382,-1375.56079,-2397.558862,-5374.729701,-6003.109906,-6491.925276,373.0740316,791.9450151,1885.802856,2038.604241,2314.39442,1726.349126,3585.752255,10492.04599,10929.89738,8421.803538,,0,1,0,0,,,,,
-537.2026333,118.4960557,5465.861979,6904.446516,5853.123324,-1525.13853,-2535.498797,-5398.536544,-6012.627958,-6229.758967,0.006724968,0.009273856,-0.001588145,-0.026188444,-0.083508186,-1389.186442,-2399.870891,-5498.227835,-6207.979647,-6673.556415,-135.958333,-135.6576463,99.15200597,194.2180528,441.5492742,987.9358967,2653.994853,10864.39852,12917.07447,12082.88229,,0,1,0,0,,,,,
-3574.622893,-5251.297998,-10508.97785,-13855.3647,-20245.36458,-1117.610989,-1898.835616,-4408.678055,-5230.326345,-5681.130134,-0.002306477,-0.006567303,-0.071210224,-0.150648949,-0.307795711,-1294.745182,-2358.280218,-5940.328131,-7006.607829,-8151.272651,177.1224653,459.3909155,1530.783188,1774.574975,2466.481952,-2457.011904,-3352.462382,-6100.299796,-8625.038353,-14564.23444,,0,0,1,0,,,,,
-3585.942358,-6178.80102,-14288.81435,-17128.52907,-20389.29265,-1352.994698,-2204.830037,-4529.709075,-5066.311214,-5302.801375,0.003100219,0.005190628,-0.007897341,-0.035186982,-0.094017403,-1394.925976,-2382.318253,-5168.856118,-5759.236324,-6230.018404,41.92965184,177.4802798,639.0341084,692.7674516,927.0351123,-2232.94766,-3973.970983,-9759.105279,-12062.21786,-15086.49128,,0,0,1,0,,,,,
2292.935561,4815.986084,13397.52272,13685.12482,10185.76208,-1074.998856,-1811.987369,-4215.305213,-5007.651964,-5572.043706,0.001661401,-0.00049451,-0.053856339,-0.121212051,-0.24402317,-1448.606522,-2584.956607,-6243.541723,-7217.073055,-8053.922782,373.5955944,772.9094911,2027.206824,2207.396808,2477.638623,3367.934417,6627.973454,17612.82794,18692.77678,15757.80579,,0,1,0,0,,,,,
-3413.741257,-4622.62209,-7036.72543,-9025.753106,-13039.10295,-1099.57946,-1838.258983,-4047.882244,-4671.580952,-5072.781974,0.005353327,0.005497621,-0.0347931,-0.089040864,-0.19275972,-1487.013867,-2589.344516,-5649.446547,-6339.611878,-7043.881665,387.4271683,751.0537823,1601.117712,1667.216022,1969.447823,-2314.161796,-2784.363108,-2988.843185,-4354.172154,-7966.320979,,0,0,1,0,,,,,
-831.5424298,601.7762426,6361.658363,6028.480451,1990.328436,-1119.318678,-1853.772876,-3973.967817,-4573.683326,-5040.509597,0.008659887,0.010140653,-0.024893705,-0.077178626,-0.18634928,-1467.932225,-2619.772556,-5910.521126,-6699.882955,-7606.862701,348.5992783,765.9306668,1935.485648,2124.098467,2561.826798,287.7762479,2455.549118,10335.62618,10602.16378,7030.838033,,0,1,0,0,,,,,
1658.700961,2742.487737,5576.000249,5402.562011,3290.974109,-1287.967518,-2261.626271,-5121.502652,-5771.296054,-5926.329262,0.008630384,0.010865421,-0.025350668,-0.082702381,-0.196864719,-1517.411702,-2751.508704,-6461.212715,-7327.275328,-8132.353777,229.4231346,489.78382,1338.25002,1553.265439,2201.00214,2946.668479,5004.114008,10697.5029,11173.85807,9217.303371,,0,1,0,0,,,,,
-5749.230781,-8728.773133,-15838.17545,-17593.60418,-19893.12345,-854.4898418,-1476.624196,-3259.054466,-3624.385319,-3666.473681,0.006058435,0.009373681,0.001556758,-0.022142036,-0.081542088,-1056.267917,-1825.786013,-4080.812246,-4571.103625,-4960.190348,201.7747064,349.1459156,821.4868136,946.1705696,1292.580619,-4894.74094,-7252.148937,-12579.12098,-13969.21886,-16226.64977,,0,0,1,0,,,,,
29.72085307,1189.148936,5206.761188,4737.771746,1715.05045,-906.8689249,-1546.482829,-3521.637248,-4108.941366,-4417.431347,0.000607451,-0.001731074,-0.048274843,-0.100290468,-0.19113665,-1503.636141,-2672.102421,-6192.163895,-7087.670463,-8032.510161,596.755025,1125.557874,2669.554183,2976.896248,3611.29323,936.589778,2735.631766,8728.398436,8846.713112,6132.481797,,0,1,0,0,,,,,
175.478611,1539.264757,6141.228128,5724.140148,1522.712411,-660.4173953,-1147.82824,-2689.139365,-3214.546998,-3598.84739,0.003520367,0.001895793,-0.044099677,-0.102769988,-0.228594893,-1401.433035,-2508.919881,-5447.906715,-6193.685146,-7213.487695,741.0004285,1361.022591,2757.915143,2977.636262,3611.640871,835.8960063,2687.092997,8830.367493,8938.687147,5121.5598,,0,1,0,0,,,,,
3858.425524,5665.997629,10464.45532,10846.3531,8429.038877,-1020.398822,-1711.237485,-3630.791484,-4066.606431,-4212.075018,0.014164475,0.020530071,0.007803014,-0.028576871,-0.108063531,-1367.73355,-2399.309216,-5182.278435,-5763.189657,-6357.669288,347.324813,688.0268046,1550.879932,1695.480417,2143.423445,4878.824346,7377.235114,14095.2468,14912.95953,12641.11389,,0,1,0,0,,,,,
-219.3835231,-365.07291,64.16658398,-51.48733085,-1476.077718,-1408.728985,-2339.806814,-4872.974689,-5396.865805,-5517.733969,0.006936156,0.008711328,-0.011561958,-0.045011176,-0.116470066,-1324.625716,-2298.462821,-5067.785872,-5642.854297,-6112.77333,-84.10708471,-41.36140273,194.5687673,245.601023,594.4087209,1189.345462,1974.733904,4937.141273,5345.378474,4041.65625,,0,0,1,0,,,,,
-1337.142285,-2224.514709,-6139.778955,-8825.915211,-13437.13856,-1316.911455,-2152.923016,-4443.271426,-5042.743298,-5375.459019,0.002298748,0.001118756,-0.037700937,-0.090198324,-0.196355029,-1260.470714,-2198.869614,-4859.052152,-5494.188081,-6131.217931,-56.45030386,45.90364292,415.1380087,450.2276707,753.301308,-20.23082959,-71.59169295,-1696.507529,-3783.171913,-8061.679538,,0,0,1,0,,,,,
3800.937063,6306.715822,15098.56822,17546.99056,16722.31166,-1409.246889,-2494.747874,-6014.367705,-6828.831479,-7109.844117,-0.015702438,-0.025821269,-0.072703024,-0.108291706,-0.181038429,-1486.623906,-2702.590897,-6806.221276,-7777.892556,-8441.176685,77.37194796,207.8178035,791.371314,948.0566039,1329.350507,5210.183952,8801.463696,21112.93593,24375.82204,23832.15578,,0,1,0,0,,,,,
-2539.872098,-3033.002032,-3157.474825,-4590.325024,-8900.417922,-948.0296932,-1688.420327,-3924.392363,-4535.200556,-4828.56326,0.00122158,-0.00351041,-0.059701557,-0.125204326,-0.267211698,-1352.189261,-2465.552611,-5811.151253,-6663.840735,-7571.3161,404.1499331,777.0915144,1886.16259,2127.510674,2740.412186,-1591.842404,-1344.581705,766.9175375,-55.1244677,-4071.854663,,0,0,1,0,,,,,
-63.34554593,780.7256824,5261.854199,5347.69895,2591.81104,-798.6540763,-1312.834681,-2878.546256,-3317.543499,-3479.042849,-0.008031078,-0.015926885,-0.075718288,-0.133740281,-0.245487283,-1217.68639,-2185.428357,-5265.739136,-6045.714607,-6780.979523,419.0239943,872.5538189,2386.522045,2726.86544,3299.293628,735.3085304,2093.560364,8140.400455,8665.242448,6070.853889,,0,1,0,0,,,,,
-5655.943005,-9180.703534,-18098.30448,-20642.24708,-24496.80075,-1077.563405,-1835.014192,-3899.90805,-4341.360535,-4457.383087,3.22E-05,-0.001331156,-0.036631804,-0.086196727,-0.193924427,-1396.096391,-2470.421365,-5533.74008,-6197.081265,-6850.424424,318.5220021,635.3550457,1633.049117,1854.280417,2390.382001,-4578.3796,-7345.689342,-14198.39643,-16300.88655,-20039.41766,,0,0,1,0,,,,,
545.3465219,616.0607131,805.163185,634.3977523,-773.7083074,-1251.961023,-2143.497317,-4492.718443,-4929.302929,-5123.911011,0.00635396,0.007808263,-0.008774044,-0.033031753,-0.084857607,-1469.161206,-2549.163413,-5444.918307,-5978.132388,-6441.798364,217.1964733,405.6473871,951.9112071,1048.307062,1316.869193,1797.307545,2759.55803,5297.881628,5563.700681,4350.202704,,0,0,1,0,,,,,
2767.253221,5422.748802,14971.03151,16438.8097,14265.07438,-1189.625926,-1991.962105,-4245.019841,-4783.456281,-5044.501869,0.006081699,0.008458986,-0.007343865,-0.037986401,-0.11382334,-1347.980753,-2400.567245,-5389.994706,-6060.235123,-6751.993628,158.3552103,408.6064778,1145.046865,1277.060236,1708.079404,3956.879147,7414.710907,19216.05135,21222.26598,19309.57625,,0,1,0,0,,,,,
4092.887483,7110.198527,16282.39331,17348.92167,14865.71346,-1041.013414,-1755.277573,-3629.957956,-4075.44638,-4421.249697,-0.018793176,-0.031525544,-0.095424617,-0.145723761,-0.244702436,-1380.53399,-2471.085139,-5593.643813,-6291.901608,-7011.054591,339.5098843,715.7635032,1963.047411,2215.251606,2587.657811,5133.900898,8865.4761,19912.35127,21424.36805,19286.96315,,0,1,0,0,,,,,
15796.37883,23302.91718,39812.38761,41487.86222,38453.60771,-1045.455531,-1837.100035,-4043.114496,-4571.729882,-4920.357155,-0.000414372,-0.004157217,-0.051539281,-0.101700118,-0.199323717,-1275.115011,-2351.588004,-5488.33615,-6184.077943,-7008.507081,229.650918,514.4509196,1444.735525,1611.555,2086.886905,16841.83436,25140.01722,43855.50211,46059.5921,43373.96486,,0,1,0,0,,,,,
-1405.5448,-2241.6978,-5358.730504,-7667.477079,-12630.81812,-1021.946218,-1831.502249,-4680.791534,-5551.917486,-5862.919759,-0.002643446,-0.006769618,-0.064241138,-0.136184325,-0.278080506,-1502.676628,-2751.703978,-7170.410105,-8489.445963,-9677.060773,480.7186612,920.1466322,2488.61601,2935.431163,3809.473334,-383.5985819,-410.1955502,-677.9389697,-2115.559593,-6767.898363,,0,0,1,0,,,,,
-6960.858095,-10569.97719,-18110.31002,-19585.54757,-21471.50956,-1172.639847,-1964.595844,-4182.648102,-4622.544812,-4723.892428,-0.001712062,-0.004303664,-0.026859808,-0.047940257,-0.09085737,-1151.669761,-1986.434004,-4399.255922,-4882.840776,-5207.803853,-20.9728061,21.82584847,216.4189745,259.9530859,483.2868677,-5788.218248,-8605.381347,-13927.66191,-14963.00276,-16747.61713,,0,0,1,0,,,,,
-3649.662408,-5119.451227,-7490.638427,-8254.213632,-10247.14581,-1021.011048,-1749.064644,-3753.865727,-4137.044869,-4281.633955,0.002824952,0.004752717,-0.006760641,-0.033144257,-0.096327154,-1446.330185,-2507.651649,-5551.687878,-6144.808514,-6638.07812,425.3161907,758.5732639,1797.599988,2007.357928,2355.69993,-2628.65136,-3370.386583,-3736.772701,-4117.168763,-5965.511854,,0,0,1,0,,,,,
6798.481621,12101.55564,25762.48892,26829.9521,24323.10531,-1131.899425,-1883.371603,-3903.697785,-4387.952027,-4570.059421,0.001588983,-0.001379271,-0.042746902,-0.086054161,-0.169861739,-1231.035426,-2210.080701,-4812.661589,-5348.322175,-5916.687791,99.11868138,326.6416472,908.1275207,958.8381726,1343.849583,7930.381046,13984.92725,29666.18671,31217.90413,28893.16473,,0,1,0,0,,,,,
-6329.544484,-9301.150385,-14273.59,-14718.04539,-15285.51648,-1301.659201,-2125.961244,-4210.705335,-4534.109823,-4638.312056,0.005513873,0.009175672,0.014761687,0.011696064,-0.003541993,-1197.97592,-1964.185185,-3956.117089,-4287.990177,-4466.080968,-103.6816799,-161.7697607,-254.5300738,-246.0319507,-172.0914965,-5027.885283,-7175.189141,-10062.88466,-10183.93557,-10647.20442,,0,0,1,0,,,,,
-5232.041316,-8471.876429,-18061.2497,-21205.88498,-25197.51612,-1381.245197,-2209.172051,-4491.438447,-5085.835649,-5384.756145,0.009363766,0.011357279,-0.019696794,-0.066870339,-0.16848263,-1310.239538,-2318.691052,-5229.707583,-5943.070164,-6715.190665,-71.01499507,109.4748716,737.6204655,856.0857229,1328.356765,-3850.796119,-6262.704378,-13569.81125,-16120.04933,-19812.75997,,0,0,1,0,,,,,
-2485.981683,-3240.284621,-3507.893721,-4117.337092,-6211.169925,-1239.53649,-2065.212439,-4366.661912,-4881.863898,-5104.865862,0.012398241,0.017886537,0.011736239,-0.01316717,-0.067043919,-1521.331627,-2598.048675,-5669.381502,-6311.025284,-6733.015831,281.7907652,532.8156991,1302.403986,1428.618251,1627.219195,-1246.445193,-1175.072182,858.76819,764.5268055,-1106.304062,,0,0,1,0,,,,,
-1693.671517,-1775.582227,222.7236568,-202.6745143,-3204.013556,-1200.378516,-2018.754651,-4305.784649,-4789.580874,-4890.136202,0.001184014,0.000813287,-0.022887912,-0.053234342,-0.116671955,-1280.617537,-2245.261985,-5145.181731,-5778.492804,-6267.461057,80.23362349,226.483341,839.0213147,988.2135397,1376.042786,-493.293001,243.1724244,4528.508305,4586.90636,1686.122646,,0,0,1,0,,,,,
1898.611326,3651.750415,8687.901997,8396.686692,5290.707074,-907.5117027,-1422.221056,-2926.720256,-3474.163932,-3887.940161,0.002840256,0.000949397,-0.040432966,-0.090018942,-0.195062094,-1376.407354,-2380.327087,-5111.054476,-5809.871045,-6575.435835,468.888021,958.0701091,2183.841107,2334.80236,2685.506493,2806.123029,5073.971471,11614.62225,11870.85062,9178.647236,,0,1,0,0,,,,,
-14.24172649,466.5657207,2905.921168,3134.202705,1607.718268,-1023.117776,-1762.854034,-3839.322318,-4281.520248,-4474.702144,0.007415945,0.009747413,-0.008353122,-0.037623117,-0.093834036,-1269.109974,-2212.082158,-4772.026924,-5263.420678,-5699.10548,245.983972,449.1903511,932.1728488,980.9451558,1222.66086,1008.876049,2229.419755,6745.243486,7415.722954,6082.420412,,0,1,0,0,,,,,
-3246.887661,-5080.383655,-9911.997935,-12008.48511,-15814.85989,-1062.657781,-1704.460073,-3408.464526,-3891.30275,-4196.227919,0.001550308,-0.000502446,-0.044974532,-0.100194425,-0.213895319,-1248.550062,-2211.136389,-4876.802125,-5513.738261,-6241.609702,185.8830042,506.63367,1467.734648,1621.327836,2043.178354,-2184.22988,-3375.923581,-6503.533409,-8117.182358,-11618.63197,,0,0,1,0,,,,,
3465.792588,5790.167639,10987.81241,10408.10564,6767.486981,-698.2751329,-1168.30402,-2625.834751,-3038.867811,-3234.351478,-0.002405665,-0.005660453,-0.05747946,-0.124360059,-0.26524849,-1252.099483,-2309.602987,-5609.5704,-6463.867997,-7474.279231,553.8112418,1141.241158,2982.790055,3423.072691,4235.810447,4164.067721,6958.471659,13613.64716,13446.97345,10001.83846,,0,1,0,0,,,,,
-568.3781084,42.99931148,3525.407666,3606.712592,1108.665996,-1197.959,-1966.849814,-3911.823133,-4382.552706,-4618.286445,0.002687732,0.001495042,-0.029454878,-0.068465237,-0.153440259,-1433.812062,-2486.15746,-5292.173338,-5949.446652,-6734.361339,235.8411195,519.2534689,1379.561671,1565.325118,2112.64126,629.5808921,2009.849126,7437.230799,7989.265298,5726.952441,,0,1,0,0,,,,,
-4455.140518,-7178.136679,-15977.55815,-19628.01565,-24923.53048,-962.5062718,-1590.951533,-3670.033783,-4419.620803,-4887.517159,0.001398598,0.000787941,-0.050347712,-0.12828817,-0.28933983,-1463.145851,-2630.434803,-6590.572319,-7753.863095,-8873.944423,500.6276577,1039.426888,2919.549087,3332.23708,3982.126698,-3492.634247,-5587.185146,-12307.52437,-15208.39485,-20036.01332,,0,0,1,0,,,,,
-2464.88192,-3653.997719,-3932.0869,-4059.872512,-7747.701575,-1160.324866,-1992.784993,-4377.267412,-4947.699639,-5245.722826,0.007887675,0.00933268,-0.031153025,-0.091436192,-0.222859792,-1419.33304,-2565.636422,-6078.389898,-6909.203134,-7781.978434,258.9926153,572.782616,1700.007893,1959.201932,2531.543691,-1304.557054,-1661.212726,445.1805117,887.827127,-2501.978749,,0,0,1,0,,,,,
300.2711765,730.8666614,1127.336605,-266.7862231,-3670.262405,-1345.804009,-2348.743222,-5450.829199,-6285.311045,-6701.545455,-0.00083392,-0.003732085,-0.051497201,-0.110027239,-0.22750966,-1503.987609,-2749.170444,-6601.287662,-7579.4754,-8553.398314,158.1749161,400.3872448,1149.870551,1293.103183,1849.70115,1646.075185,3079.609883,6578.165804,6018.524822,3031.28305,,0,0,1,0,,,,,
5171.000009,9637.37517,22584.41607,23390.13044,19877.12426,-1001.039033,-1620.935171,-3432.780991,-4016.404705,-4473.990098,-0.002115778,-0.00674775,-0.054711986,-0.10727634,-0.209591055,-1302.875215,-2318.387623,-5351.837429,-6147.127371,-7056.982237,301.8272146,697.4104447,1918.3824,2129.384372,2580.002666,6172.039042,11258.31034,26017.19706,27406.53515,24351.11436,,0,1,0,0,,,,,
-19959.90881,-31002.82954,-61131.22191,-69685.90182,-77857.80491,-1168.824342,-1994.432401,-4353.974167,-4900.052197,-5145.701657,0.006744402,0.008781213,-0.017480774,-0.06171628,-0.159639718,-1331.566357,-2430.716435,-5732.21766,-6491.347934,-7269.089506,162.7325861,436.2401161,1377.564779,1590.032185,2120.933621,-18791.08447,-29008.39714,-56777.24775,-64785.84962,-72712.10325,,0,0,1,0,,,,,
1688.60958,2787.959888,5821.360787,6261.624661,5555.086679,-983.4800486,-1644.37477,-3459.712947,-3818.832578,-3945.986086,0.001086812,0.001730593,-0.008977217,-0.025887252,-0.062632848,-1167.613403,-1990.799941,-4248.186573,-4673.49624,-4947.011897,184.1307252,346.4121209,788.2627108,854.2662106,1000.244799,2672.089629,4432.334658,9281.073734,10080.45724,9501.072765,,0,1,0,0,,,,,
6447.720931,9989.666149,17260.30341,16752.86858,12705.00215,-1299.836713,-2165.111554,-4597.147758,-5244.480193,-5594.224339,0.001699191,-0.000621685,-0.046923324,-0.101926684,-0.20968081,-1565.809628,-2834.627598,-6571.865919,-7488.778943,-8554.365624,265.9614072,669.463358,1973.877943,2242.633343,2956.572983,7747.557644,12154.7777,21857.45117,21997.34878,18299.22649,,0,1,0,0,,,,,
1969.209045,3975.662119,10973.62734,12050.87572,10415.52886,-1503.83399,-2479.131429,-4977.213009,-5554.690704,-5925.070174,0.003642094,0.004796633,-0.022830362,-0.063643607,-0.154931944,-1681.084286,-2893.933989,-6073.17378,-6782.9507,-7593.613059,177.2352597,414.7383339,1095.041324,1226.506322,1665.422787,3473.043035,6454.793547,15950.84035,17605.56643,16340.59904,,0,1,0,0,,,,,
-4364.477996,-6979.1186,-14474.75799,-16770.98014,-19530.69389,-1288.114175,-2171.154999,-4863.340493,-5507.230039,-5647.653991,0.008362263,0.013072399,0.00470459,-0.026999372,-0.104529452,-1389.844474,-2424.530359,-5777.808768,-6634.695942,-7229.756674,101.7243703,253.3433425,913.7913063,1126.011059,1579.046148,-3076.363821,-4807.963601,-9611.417499,-11263.7501,-13883.03989,,0,0,1,0,,,,,
5165.648141,7112.876801,9669.513579,9450.527976,8434.941401,-1313.277835,-2152.729248,-4366.169439,-4781.821097,-4890.605364,0.00568729,0.008367874,0.004146693,-0.008532779,-0.034554335,-1451.212922,-2417.64852,-4988.035428,-5455.451984,-5716.619128,137.9309059,264.9002876,621.5887481,673.1153566,825.0541788,6478.925976,9265.606049,14035.68302,14232.34907,13325.54677,,0,1,0,0,,,,,
-3482.720373,-6406.076784,-15904.71157,-18629.77773,-21269.67613,-1282.702831,-2159.579721,-4550.315331,-5055.819879,-5193.323158,0.001119542,0.000852262,-0.027259317,-0.063513639,-0.130567596,-1426.350039,-2499.645485,-5305.959215,-5819.782022,-6211.978415,143.6362898,340.0114683,754.9342865,762.7702983,1016.620582,-2200.017542,-4246.497062,-11354.39624,-13573.95785,-16076.35297,,0,0,1,0,,,,,
1010.228449,1860.376938,4428.553813,4206.502994,2073.301775,-1262.787715,-2206.215072,-4780.08159,-5276.790814,-5436.725366,0.013581605,0.020649971,0.012529882,-0.020644804,-0.097089612,-1326.594993,-2368.375019,-5250.214525,-5817.016553,-6388.67093,63.80115985,162.1327508,469.74545,539.5210674,950.5914352,2273.016163,4066.59201,9208.635403,9483.293807,7510.027141,,0,1,0,0,,,,,
-2809.145823,-3514.430348,-4466.366961,-6044.508373,-10055.17505,-1333.813008,-2304.377385,-5252.634915,-5981.046807,-6259.695126,0.012967701,0.018805428,-0.004610055,-0.055919917,-0.166028508,-1558.444449,-2791.044238,-6516.827686,-7388.419685,-8256.283925,224.6215114,486.6181954,1263.40441,1405.863693,1993.495376,-1475.332815,-1210.052963,786.2679542,-63.4615654,-3795.479923,,0,0,1,0,,,,,
-595.5739903,-429.9353864,700.5471919,-190.39081,-3677.133227,-929.1910206,-1598.128161,-3514.151842,-4050.425519,-4359.250074,0.006652929,0.009715689,-0.022828454,-0.080810425,-0.210694374,-1343.372973,-2440.778863,-5965.521311,-6912.583482,-7945.3399,414.1671939,842.5787245,2450.082453,2859.428398,3580.090735,333.6170303,1168.192775,4214.699034,3860.034709,682.1168469,,0,0,1,0,,,,,
-6329.305784,-9832.423482,-18310.91319,-20473.95677,-23542.03896,-1277.216238,-2184.747759,-4989.258419,-5694.101213,-5964.518437,0.003560347,0.004825183,-0.0138452,-0.0491736,-0.138707538,-1423.577441,-2499.748904,-5929.45866,-6838.532779,-7642.636934,146.3563077,314.9773423,939.7675376,1143.520559,1676.036384,-5052.089546,-7647.675723,-13321.65477,-14779.85555,-17577.52052,,0,0,1,0,,,,,
-9728.084347,-15119.27578,-28083.96286,-31701.06022,-36376.37627,-1192.479393,-1900.543299,-3644.909673,-4194.515605,-4629.965838,-0.007578819,-0.015436359,-0.073286913,-0.128555485,-0.239137725,-1609.779564,-2767.246824,-5576.100317,-6255.265709,-7163.965532,417.2881121,866.6533096,1930.580877,2059.687181,2531.991824,-8535.604954,-13218.73248,-24439.05319,-27506.54461,-31746.41043,,0,0,1,0,,,,,
7105.083227,11591.80319,23637.82065,24629.98523,21597.94833,-1179.878617,-2014.549358,-4602.517297,-5253.79331,-5585.411052,-0.005652165,-0.011660457,-0.062312243,-0.109506707,-0.198424466,-1405.531971,-2513.285976,-6008.765169,-6871.20577,-7715.848542,225.6484408,498.7098718,1405.772387,1616.56877,2128.893949,8284.961844,13606.35255,28240.33795,29883.77854,27183.35938,,0,1,0,0,,,,,
-602.849417,-1194.38242,-3155.422486,-5133.889814,-10891.29029,-1098.398233,-1927.609513,-4431.15815,-5070.822128,-5386.366108,0.01584832,0.023579576,0.013679658,-0.029603221,-0.140083454,-1513.242295,-2725.773716,-6533.128827,-7497.441616,-8555.630011,414.8425245,798.1578178,2101.923632,2426.67739,3169.41851,495.5488156,733.2270935,1275.735664,-63.06768578,-5504.924179,,0,0,1,0,,,,,
1559.047509,3055.630732,7777.944369,8050.111693,6347.077328,-1073.073582,-1768.77636,-3615.715283,-3986.604523,-4107.277855,0.002704037,0.002706051,-0.019083595,-0.046731607,-0.101481062,-1188.580997,-2076.106009,-4620.231438,-5130.276771,-5522.31948,115.4995745,307.2939576,1003.93165,1142.498697,1412.705177,2632.121091,4824.407092,11393.65965,12036.71622,10454.35518,,0,1,0,0,,,,,
-5608.813586,-7765.605603,-11820.84919,-13878.28549,-18091.3584,-1254.668898,-2060.216607,-4228.14857,-4752.537292,-5011.864691,-0.000831317,-0.002897785,-0.037758826,-0.081776023,-0.171386702,-1387.426847,-2459.894768,-5588.102379,-6317.812211,-7051.121724,132.7492399,399.639905,1359.36615,1564.136141,2036.986785,-4354.144688,-5705.388996,-7592.700623,-9125.748197,-13079.4937,,0,0,1,0,,,,,
2224.785934,3111.597618,5560.90331,5951.357968,4876.277785,-1334.75706,-2177.722331,-4245.649263,-4648.90398,-4807.568394,-0.01102314,-0.018376908,-0.055323255,-0.083169461,-0.134573416,-1434.624523,-2455.131407,-4951.790381,-5412.984897,-5881.625131,99.85728877,277.3685143,705.6630591,763.2510517,1072.671427,3559.542994,5289.319949,9806.552573,10600.26195,9683.846179,,0,1,0,0,,,,,
-480.8897422,-73.91076055,2667.808836,2622.359279,-623.0323555,-885.2371666,-1564.000616,-3864.766332,-4559.500536,-4827.807342,0.010662795,0.014989765,-0.012507521,-0.067574896,-0.187916545,-1233.901044,-2335.856841,-6015.870133,-7019.822737,-8112.989864,348.6569486,771.8235243,2150.62098,2459.511977,3283.59337,404.3474244,1490.089855,6532.575167,7181.859815,4204.774986,,0,0,1,0,,,,,
1463.69652,3745.604235,12181.38128,12950.8035,11088.19178,-1259.685474,-2095.479865,-4230.695206,-4600.664305,-4612.154675,0.004790404,0.006475551,-0.009382594,-0.035542257,-0.093027474,-1382.546486,-2384.69671,-5103.417399,-5588.631395,-5920.496335,122.8568102,289.1938785,872.3354676,987.2740784,1307.140214,2723.381994,5841.0841,16412.07649,17551.46781,15700.34645,,0,1,0,0,,,,,
-5394.982022,-8208.165901,-14580.23944,-17183.01804,-22746.9427,-1146.987611,-1982.675508,-4227.958673,-4836.745529,-5191.259598,-0.001713285,-0.006333483,-0.064002703,-0.126045637,-0.245613498,-1535.036597,-2776.969377,-6333.429502,-7242.780202,-8356.262373,388.0291073,794.2075112,2104.183381,2403.514224,3160.031197,-4247.99441,-6225.490393,-10352.28076,-12346.27251,-17555.6831,,0,0,1,0,,,,,
-935.2668762,-1678.708324,-4181.536172,-6114.776029,-10576.9659,-778.9468296,-1418.428497,-3803.192636,-4579.331263,-4840.921199,0.00264764,0.002183268,-0.042154145,-0.111388702,-0.259027851,-1311.045817,-2410.988744,-6347.198831,-7527.188808,-8524.726499,532.0907826,992.5190364,2543.245022,2946.354517,3680.62849,-156.3200466,-260.2798269,-378.3435361,-1535.444766,-5736.044701,,0,0,1,0,,,,,
-3684.385425,-5094.8176,-8790.509991,-10761.34987,-14187.25872,-1395.208679,-2328.82655,-4978.324818,-5723.521864,-6159.081971,0.006023291,0.007903663,-0.020710884,-0.068309608,-0.175272165,-1372.950712,-2408.130398,-5464.380954,-6323.708022,-7347.170607,-22.26255763,79.28258258,485.8085594,599.8675025,1187.6594,-2289.176746,-2765.99105,-3812.185173,-5037.828004,-8028.176747,,0,0,1,0,,,,,
-2759.335895,-3808.67373,-5249.399443,-6030.386989,-8253.163434,-1048.049934,-1792.640752,-3867.536907,-4317.729906,-4556.321917,0.002830529,0.003881298,-0.015874801,-0.04542705,-0.104869658,-1318.028953,-2312.850209,-5005.757682,-5515.363538,-5941.732449,269.9732803,520.1843481,1137.869064,1196.998997,1384.212864,-1711.285961,-2016.032978,-1381.862536,-1712.657083,-3696.841517,,0,0,1,0,,,,,
